datetime,Platform Name,location,priority,monitoring item
8/5/2019 8:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 8:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 7:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 6:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 5:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 4:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:14,platform 8,location 1,OK,EC2
8/5/2019 3:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:09,platform 8,location 1,WARNING,EC2
8/5/2019 3:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 3:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 2:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 1:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:59,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:54,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:49,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:44,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:39,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:34,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:29,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:24,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:19,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:14,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:09,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:04,platform 8,location 1,CRITICAL,EC2
8/5/2019 0:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 23:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 22:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 21:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 20:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 19:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 18:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 17:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:14,platform 8,location 1,OK,EC2
8/4/2019 16:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:09,platform 8,location 1,WARNING,EC2
8/4/2019 16:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 16:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:39,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:34,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:29,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:24,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:19,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:14,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:09,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 15:04,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:59,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:54,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:49,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:44,platform 8,location 1,CRITICAL,EC2
8/4/2019 14:39,platform 8,location 1,CRITICAL,EC2
